            46.26921;            22.71328;             7.26795;           175.00000;            69.00000;           131.00000
            10.84725;             9.18122;            -1.86327;            47.00000;           207.00000;           162.00000
           135.70393;             3.85813;             4.47973;            56.00000;           170.00000;           174.00000
            38.78049;            23.37114;            -0.27101;           175.00000;            69.00000;           131.00000
            15.07216;            -5.71179;            -1.52773;            47.00000;           207.00000;           162.00000
            55.82930;            -1.73279;            -1.80305;            47.00000;           207.00000;           162.00000
            32.30298;            23.81039;             0.81253;           175.00000;            69.00000;           131.00000
            45.26828;            22.95126;             1.70104;           175.00000;            69.00000;           131.00000
            31.22560;            24.17907;             3.71784;           175.00000;            69.00000;           131.00000
            19.25462;            15.76481;            -2.01887;            47.00000;           207.00000;           162.00000
            33.55194;             1.97343;            -1.80017;            47.00000;           207.00000;           162.00000
            34.53036;            12.49323;            -2.00670;            47.00000;           207.00000;           162.00000
           134.54582;           -24.89180;            -1.35697;            47.00000;           207.00000;           162.00000
            60.31373;             7.73931;            -1.95353;            47.00000;           207.00000;           162.00000
            26.28231;            14.27761;            -2.01371;            47.00000;           207.00000;           162.00000
            50.78936;            22.33308;             2.71088;           175.00000;            69.00000;           131.00000
           101.76134;            -4.85426;            -1.89608;            47.00000;           207.00000;           162.00000
            68.64890;            -9.04799;            -1.70458;            47.00000;           207.00000;           162.00000
            22.75977;             3.23630;            -1.78849;            47.00000;           207.00000;           162.00000
            69.12108;           -36.51895;            -1.17489;            47.00000;           207.00000;           162.00000
            55.09325;            -8.05707;            -1.67847;            47.00000;           207.00000;           162.00000
            12.26554;            -3.22525;            -1.62825;            47.00000;           207.00000;           162.00000
            34.78113;            11.26349;            -1.98389;            47.00000;           207.00000;           162.00000
           135.84295;             5.24429;             7.21069;            56.00000;           170.00000;           174.00000
            40.26187;            23.44374;             1.23209;           175.00000;            69.00000;           131.00000
            41.59276;            23.23599;             4.24143;           175.00000;            69.00000;           131.00000
           135.49207;             1.79999;             4.08252;            56.00000;           170.00000;           174.00000
            44.73841;            22.88325;             5.73926;           175.00000;            69.00000;           131.00000
            35.47248;             9.11176;            -1.94452;            47.00000;           207.00000;           162.00000
            53.59878;            21.82226;             0.18426;           175.00000;            69.00000;           131.00000
           115.33538;            -3.27576;            -1.97191;            47.00000;           207.00000;           162.00000
            36.60863;            -7.11770;            -1.63471;            47.00000;           207.00000;           162.00000
            34.10201;             9.86680;            -1.95464;            47.00000;           207.00000;           162.00000
            55.86479;            -7.32214;            -1.69513;            47.00000;           207.00000;           162.00000
            24.23058;            11.22131;            -1.94782;            47.00000;           207.00000;           162.00000
            42.98412;            23.05513;             5.20925;           175.00000;            69.00000;           131.00000
            15.27695;             0.75526;            -1.71542;            47.00000;           207.00000;           162.00000
            40.33053;            -3.75222;            -1.71227;            47.00000;           207.00000;           162.00000
            51.72373;            22.12985;             3.67330;           175.00000;            69.00000;           131.00000
            52.78095;            21.83392;             0.72052;           175.00000;            69.00000;           131.00000
            42.63589;            -9.11486;            -1.61633;            47.00000;           207.00000;           162.00000
            25.72913;            -4.75031;            -1.64404;            47.00000;           207.00000;           162.00000
            31.19970;            11.76396;            -1.98162;            47.00000;           207.00000;           162.00000
            49.27715;            22.56184;             2.61335;           175.00000;            69.00000;           131.00000
            21.29534;            13.21775;            -1.97651;            47.00000;           207.00000;           162.00000
            18.78828;             4.74633;            -1.80437;            47.00000;           207.00000;           162.00000
            52.36022;            22.28620;             4.24583;           175.00000;            69.00000;           131.00000
            16.30395;            13.71938;            -1.96945;            47.00000;           207.00000;           162.00000
            17.32017;             0.26675;            -1.71282;            47.00000;           207.00000;           162.00000
            13.75475;             8.97737;            -1.86925;            47.00000;           207.00000;           162.00000
           136.25816;             9.29144;             8.20437;            56.00000;           170.00000;           174.00000
            22.72177;             2.21886;            -1.76873;            47.00000;           207.00000;           162.00000
            43.77772;            22.87702;             0.20141;           175.00000;            69.00000;           131.00000
            26.60645;            -0.17631;            -1.73540;            47.00000;           207.00000;           162.00000
            34.59260;            -3.07376;            -1.70620;            47.00000;           207.00000;           162.00000
            55.22991;           -10.70555;            -1.62765;            47.00000;           207.00000;           162.00000
            16.78127;            11.74465;            -1.93290;            47.00000;           207.00000;           162.00000
           136.51127;             7.82379;             5.76156;            56.00000;           170.00000;           174.00000
