            76.22303;            -2.85838;            -0.04706;            82.00000;            72.00000;            79.00000
            12.14781;             1.12719;            -1.36156;            82.00000;            72.00000;            79.00000
            61.88552;           -18.10589;            -0.67794;            82.00000;            72.00000;            79.00000
            20.64094;            -3.35157;            -1.26990;            82.00000;            72.00000;            79.00000
            66.89589;            13.31606;             0.08663;           111.00000;           175.00000;            50.00000
            73.83853;             9.24786;             0.15341;           111.00000;           175.00000;            50.00000
            33.50387;            -4.83060;            -1.02017;            82.00000;            72.00000;            79.00000
            77.16477;            37.17789;             0.80857;           111.00000;           175.00000;            50.00000
            69.07558;           -20.30602;            -0.56694;            82.00000;            72.00000;            79.00000
             9.65380;            -5.33410;            -1.55060;            82.00000;            72.00000;            79.00000
            75.65329;            47.14798;             0.98362;           111.00000;           175.00000;            50.00000
            76.37038;             5.14073;             0.12290;           111.00000;           175.00000;            50.00000
            60.72438;           -15.33787;            -0.64560;            82.00000;            72.00000;            79.00000
            72.88340;           -20.67211;            -0.49159;            82.00000;            72.00000;            79.00000
            63.53499;            19.13286;             0.13472;           111.00000;           175.00000;            50.00000
            76.37762;            13.35772;             0.29470;           111.00000;           175.00000;            50.00000
            73.04136;            42.09486;             0.82119;           111.00000;           175.00000;            50.00000
            74.42818;            40.42951;             0.81685;           111.00000;           175.00000;            50.00000
            17.17751;            -4.72328;            -1.37408;            82.00000;            72.00000;            79.00000
            72.39198;            42.86949;             0.82318;           111.00000;           175.00000;            50.00000
            66.49587;            35.52640;             0.54153;           111.00000;           175.00000;            50.00000
            71.83009;           -26.26608;            -0.63118;            82.00000;            72.00000;            79.00000
            14.45343;            -2.02738;            -1.37738;            82.00000;            72.00000;            79.00000
            22.68917;            -5.67743;            -1.27388;            82.00000;            72.00000;            79.00000
            26.55007;            -2.81851;            -1.13002;            82.00000;            72.00000;            79.00000
            13.67359;            -3.82971;            -1.43185;            82.00000;            72.00000;            79.00000
            71.83738;            51.31280;             0.98692;           111.00000;           175.00000;            50.00000
            71.22219;           -40.33067;            -0.93775;            82.00000;            72.00000;            79.00000
            59.87005;           -32.70444;            -1.02631;            82.00000;            72.00000;            79.00000
            61.34387;            16.31599;             0.02801;           111.00000;           175.00000;            50.00000
            63.70211;           -29.30922;            -0.87194;            82.00000;            72.00000;            79.00000
            23.22232;            -3.84121;            -1.22383;            82.00000;            72.00000;            79.00000
            59.68787;            -6.43344;            -0.48241;            82.00000;            72.00000;            79.00000
            69.82560;            15.77657;             0.20192;           111.00000;           175.00000;            50.00000
            19.16278;             1.10335;            -1.20939;            82.00000;            72.00000;            79.00000
            16.60252;             0.88799;            -1.26962;            82.00000;            72.00000;            79.00000
            74.34507;           -39.74197;            -0.85729;            82.00000;            72.00000;            79.00000
            68.97999;            32.04716;             0.52289;           111.00000;           175.00000;            50.00000
            74.21011;            16.66375;             0.31613;           111.00000;           175.00000;            50.00000
            30.63984;            -3.31792;            -1.05092;            82.00000;            72.00000;            79.00000
            80.03564;            51.03759;             1.16037;           111.00000;           175.00000;            50.00000
            72.52732;            27.04084;             0.49597;           111.00000;           175.00000;            50.00000
            36.05139;            -3.33417;            -0.93347;            82.00000;            72.00000;            79.00000
            62.86827;            33.84964;             0.42737;           111.00000;           175.00000;            50.00000
            59.87790;           -26.26960;            -0.89184;            82.00000;            72.00000;            79.00000
            76.30480;            21.71203;             0.46732;           111.00000;           175.00000;            50.00000
            45.54398;            -3.80702;            -0.73614;            82.00000;            72.00000;            79.00000
             7.65705;            -4.83166;            -1.58336;            82.00000;            72.00000;            79.00000
            75.98357;            55.00699;             1.15463;           111.00000;           175.00000;            50.00000
            29.87967;            -3.23522;            -1.06607;            82.00000;            72.00000;            79.00000
             7.65748;            -0.82972;            -1.50003;            82.00000;            72.00000;            79.00000
            61.44618;             9.47809;            -0.11220;            82.00000;            72.00000;            79.00000
            63.30711;            12.68969;            -0.00463;            82.00000;            72.00000;            79.00000
            47.91875;            -5.55902;            -0.72097;            82.00000;            72.00000;            79.00000
            48.65067;            -2.35656;            -0.63831;            82.00000;            72.00000;            79.00000
            76.25124;            38.26333;             0.81133;           111.00000;           175.00000;            50.00000
            77.50558;            20.02232;             0.45825;           111.00000;           175.00000;            50.00000
             8.16307;            -0.82893;            -1.48904;            82.00000;            72.00000;            79.00000
            20.20058;            -5.29271;            -1.32000;            82.00000;            72.00000;            79.00000
            53.05878;            -2.82733;            -0.55184;            82.00000;            72.00000;            79.00000
            38.39970;            -3.65795;            -0.88917;            82.00000;            72.00000;            79.00000
            71.89754;           -18.65746;            -0.47091;            82.00000;            72.00000;            79.00000
            77.16095;             3.86358;             0.11342;           111.00000;           175.00000;            50.00000
            70.15615;           -37.79257;            -0.90808;            82.00000;            72.00000;            79.00000
            68.26199;            25.68684;             0.37455;           111.00000;           175.00000;            50.00000
            64.99347;             9.57612;            -0.03266;            82.00000;            72.00000;            79.00000
            18.75345;            -5.67056;            -1.35938;            82.00000;            72.00000;            79.00000
            73.26316;            49.75297;             0.98566;           111.00000;           175.00000;            50.00000
            68.86738;           -34.72456;            -0.87222;            82.00000;            72.00000;            79.00000
            63.96887;           -36.88405;            -1.02403;            82.00000;            72.00000;            79.00000
            26.85448;            -4.33265;            -1.15493;            82.00000;            72.00000;            79.00000
            73.78314;            25.26962;             0.48645;           111.00000;           175.00000;            50.00000
            77.23661;            28.74214;             0.63427;           111.00000;           175.00000;            50.00000
             8.66004;            -3.32689;            -1.53022;            82.00000;            72.00000;            79.00000
             7.15232;            -3.32911;            -1.56304;            82.00000;            72.00000;            79.00000
            67.50615;           -16.91231;            -0.53036;            82.00000;            72.00000;            79.00000
            67.57308;            12.14568;             0.07696;           111.00000;           175.00000;            50.00000
            62.60076;           -33.33346;            -0.97982;            82.00000;            72.00000;            79.00000
            63.97439;            46.00770;             0.70490;           111.00000;           175.00000;            50.00000
            63.03505;            33.59137;             0.42569;           111.00000;           175.00000;            50.00000
            69.86336;           -37.10500;            -0.90001;            82.00000;            72.00000;            79.00000
            61.34499;           -16.80580;            -0.66279;            82.00000;            72.00000;            79.00000
            67.59378;            -9.80399;            -0.38019;            82.00000;            72.00000;            79.00000
            19.15997;            -2.32844;            -1.28092;            82.00000;            72.00000;            79.00000
            72.05617;            51.07123;             0.98671;           111.00000;           175.00000;            50.00000
            10.16578;             0.77063;            -1.41213;            82.00000;            72.00000;            79.00000
            74.16683;           -15.30949;            -0.35166;            82.00000;            72.00000;            79.00000
            60.38748;             5.02562;            -0.22824;            82.00000;            72.00000;            79.00000
            70.82841;           -31.75884;            -0.76741;            82.00000;            72.00000;            79.00000
            19.23029;            -2.81486;            -1.28949;            82.00000;            72.00000;            79.00000
            70.99616;            44.54102;             0.82751;           111.00000;           175.00000;            50.00000
            78.77185;            43.76572;             0.98109;           111.00000;           175.00000;            50.00000
            61.62974;           -30.81956;            -0.94848;            82.00000;            72.00000;            79.00000
            71.24073;            21.15648;             0.34520;           111.00000;           175.00000;            50.00000
            77.08093;            45.59157;             0.98239;           111.00000;           175.00000;            50.00000
            10.65655;            -2.82209;            -1.47633;            82.00000;            72.00000;            79.00000
            76.46936;            38.00366;             0.81067;           111.00000;           175.00000;            50.00000
            70.98431;           -24.43966;            -0.61148;            82.00000;            72.00000;            79.00000
            61.83651;             8.72788;            -0.11947;            82.00000;            72.00000;            79.00000
            27.34690;            -3.82761;            -1.13365;            82.00000;            72.00000;            79.00000
            69.22139;            39.17794;             0.67697;           111.00000;           175.00000;            50.00000
            67.67168;            41.19555;             0.68522;           111.00000;           175.00000;            50.00000
            72.93317;            -5.04760;            -0.16432;            82.00000;            72.00000;            79.00000
            72.73236;             3.19112;             0.00294;           111.00000;           175.00000;            50.00000
            73.00802;            50.03325;             0.98589;           111.00000;           175.00000;            50.00000
            30.43560;            -5.70936;            -1.10539;            82.00000;            72.00000;            79.00000
            66.90560;           -15.60849;            -0.51632;            82.00000;            72.00000;            79.00000
            70.49177;            37.51424;             0.67012;           111.00000;           175.00000;            50.00000
            16.68300;            -3.33166;            -1.35586;            82.00000;            72.00000;            79.00000
            13.15958;            -3.82497;            -1.44292;            82.00000;            72.00000;            79.00000
            13.16960;            -5.32420;            -1.47399;            82.00000;            72.00000;            79.00000
            61.04913;           -29.30875;            -0.92969;            82.00000;            72.00000;            79.00000
            33.97034;            -3.02375;            -0.97237;            82.00000;            72.00000;            79.00000
            60.28869;           -40.33027;            -1.17640;            82.00000;            72.00000;            79.00000
             9.15609;            -4.32073;            -1.54021;            82.00000;            72.00000;            79.00000
            63.96488;           -29.95923;            -0.87981;            82.00000;            72.00000;            79.00000
            25.54176;            -3.32760;            -1.16257;            82.00000;            72.00000;            79.00000
            60.49073;           -34.37786;            -1.04774;            82.00000;            72.00000;            79.00000
            22.54705;            -2.40723;            -1.20870;            82.00000;            72.00000;            79.00000
            27.24730;            -3.34385;            -1.12573;            82.00000;            72.00000;            79.00000
            59.46676;           -38.01777;            -1.14612;            82.00000;            72.00000;            79.00000
            72.71325;           -20.32312;            -0.48801;            82.00000;            72.00000;            79.00000
            71.91713;            12.38014;             0.17669;           111.00000;           175.00000;            50.00000
            72.90049;             2.89699;             0.00051;           111.00000;           175.00000;            50.00000
            72.00604;            35.53823;             0.66202;           111.00000;           175.00000;            50.00000
            37.55883;            -4.82093;            -0.93156;            82.00000;            72.00000;            79.00000
            41.00315;            -3.82207;            -0.83564;            82.00000;            72.00000;            79.00000
            73.82835;            17.24007;             0.31986;           111.00000;           175.00000;            50.00000
            71.38485;           -40.71795;            -0.94228;            82.00000;            72.00000;            79.00000
            21.13780;            -3.32045;            -1.25843;            82.00000;            72.00000;            79.00000
            12.68953;            -3.31836;            -1.44256;            82.00000;            72.00000;            79.00000
            58.15428;           -34.33260;            -1.09784;            82.00000;            72.00000;            79.00000
            58.60989;           -22.96560;            -0.85075;            82.00000;            72.00000;            79.00000
            65.98614;            22.00951;             0.24823;           111.00000;           175.00000;            50.00000
            69.53800;           -21.30495;            -0.57771;            82.00000;            72.00000;            79.00000
             9.66287;            -3.81920;            -1.51874;            82.00000;            72.00000;            79.00000
            61.02131;           -35.81517;            -1.06610;            82.00000;            72.00000;            79.00000
            16.12470;             1.08528;            -1.27582;            82.00000;            72.00000;            79.00000
            17.71794;            -4.32168;            -1.35399;            82.00000;            72.00000;            79.00000
            10.66320;             0.77033;            -1.40131;            82.00000;            72.00000;            79.00000
            69.05655;            -5.35017;            -0.25545;            82.00000;            72.00000;            79.00000
            65.44665;           -19.50930;            -0.62961;            82.00000;            72.00000;            79.00000
             7.66382;             0.16650;            -1.47915;            82.00000;            72.00000;            79.00000
            64.28925;            31.68723;             0.41336;           111.00000;           175.00000;            50.00000
            35.45377;            -4.96560;            -0.98053;            82.00000;            72.00000;            79.00000
            59.93644;            -6.99752;            -0.48876;            82.00000;            72.00000;            79.00000
            73.95790;            40.99044;             0.81829;           111.00000;           175.00000;            50.00000
             6.65528;            -4.82806;            -1.60500;            82.00000;            72.00000;            79.00000
            10.65584;            -4.32221;            -1.50767;            82.00000;            72.00000;            79.00000
            63.50742;           -28.82565;            -0.86609;            82.00000;            72.00000;            79.00000
            13.18459;             0.85088;            -1.34467;            82.00000;            72.00000;            79.00000
            64.86760;            51.84110;             0.84622;           111.00000;           175.00000;            50.00000
            62.93339;           -40.97177;            -1.13210;            82.00000;            72.00000;            79.00000
            79.76300;            51.30399;             1.15998;           111.00000;           175.00000;            50.00000
            14.27273;            -1.72607;            -1.37481;            82.00000;            72.00000;            79.00000
            59.12067;            -5.14920;            -0.46794;            82.00000;            72.00000;            79.00000
            61.32608;             9.71324;            -0.10993;            82.00000;            72.00000;            79.00000
            62.13126;            -5.28358;            -0.40503;            82.00000;            72.00000;            79.00000
            60.86451;           -15.66693;            -0.64946;            82.00000;            72.00000;            79.00000
            74.21266;            56.74601;             1.15216;           111.00000;           175.00000;            50.00000
            65.61874;            29.67156;             0.40031;           111.00000;           175.00000;            50.00000
            65.98658;            50.50420;             0.84277;           111.00000;           175.00000;            50.00000
            63.35089;            26.28729;             0.28001;           111.00000;           175.00000;            50.00000
            19.59239;            -2.07662;            -1.26654;            82.00000;            72.00000;            79.00000
            25.91368;            -2.46456;            -1.13638;            82.00000;            72.00000;            79.00000
            31.98837;            -5.67033;            -1.07084;            82.00000;            72.00000;            79.00000
            63.84895;            32.35136;             0.41765;           111.00000;           175.00000;            50.00000
            21.15246;            -2.78488;            -1.24691;            82.00000;            72.00000;            79.00000
            21.66732;            -2.86421;            -1.23742;            82.00000;            72.00000;            79.00000
            68.86241;            24.77295;             0.36863;           111.00000;           175.00000;            50.00000
            58.70090;           -35.86923;            -1.11796;            82.00000;            72.00000;            79.00000
            69.96825;             7.99195;             0.04262;           111.00000;           175.00000;            50.00000
            65.32127;           -33.34151;            -0.92067;            82.00000;            72.00000;            79.00000
            54.19493;            -5.65341;            -0.58600;            82.00000;            72.00000;            79.00000
            60.81953;             4.13862;            -0.23733;            82.00000;            72.00000;            79.00000
            62.40472;            14.35986;             0.01040;           111.00000;           175.00000;            50.00000
            66.59214;           -29.30808;            -0.80890;            82.00000;            72.00000;            79.00000
             9.66052;            -2.81995;            -1.49790;            82.00000;            72.00000;            79.00000
            70.30832;            37.75611;             0.67112;           111.00000;           175.00000;            50.00000
            63.34405;           -35.25752;            -1.00380;            82.00000;            72.00000;            79.00000
            21.15103;            -5.68573;            -1.30746;            82.00000;            72.00000;            79.00000
            13.67591;            -5.32736;            -1.46302;            82.00000;            72.00000;            79.00000
            17.16779;            -5.32346;            -1.38681;            82.00000;            72.00000;            79.00000
            25.94593;            -5.42027;            -1.19742;            82.00000;            72.00000;            79.00000
             9.65692;            -1.82496;            -1.47730;            82.00000;            72.00000;            79.00000
            58.11305;            -2.85744;            -0.44215;            82.00000;            72.00000;            79.00000
             6.65530;            -0.32372;            -1.51121;            82.00000;            72.00000;            79.00000
            14.65029;            -3.82773;            -1.41052;            82.00000;            72.00000;            79.00000
            67.97171;            11.46741;             0.07135;           111.00000;           175.00000;            50.00000
             6.16839;            -4.82456;            -1.61545;            82.00000;            72.00000;            79.00000
            64.86405;             2.80278;            -0.17666;            82.00000;            72.00000;            79.00000
             6.65698;            -2.32570;            -1.55287;            82.00000;            72.00000;            79.00000
            75.54298;           -17.98947;            -0.37755;            82.00000;            72.00000;            79.00000
            62.99625;            20.05713;             0.14236;           111.00000;           175.00000;            50.00000
            59.12710;           -24.30973;            -0.86748;            82.00000;            72.00000;            79.00000
            15.16150;            -4.32324;            -1.40968;            82.00000;            72.00000;            79.00000
            16.70748;            -5.33030;            -1.39697;            82.00000;            72.00000;            79.00000
            23.54290;            -5.68038;            -1.25512;            82.00000;            72.00000;            79.00000
            29.51847;            -4.82464;            -1.10706;            82.00000;            72.00000;            79.00000
            27.45861;            -4.37349;            -1.14256;            82.00000;            72.00000;            79.00000
            67.93408;           -10.50902;            -0.38740;            82.00000;            72.00000;            79.00000
            78.72354;            26.79763;             0.62629;           111.00000;           175.00000;            50.00000
             6.15248;             1.16776;            -1.49079;            82.00000;            72.00000;            79.00000
            30.99541;            -4.83145;            -1.07502;            82.00000;            72.00000;            79.00000
            60.48291;           -40.87703;            -1.18356;            82.00000;            72.00000;            79.00000
            69.76821;           -21.80836;            -0.58312;            82.00000;            72.00000;            79.00000
            69.80972;           -14.36138;            -0.42689;            82.00000;            72.00000;            79.00000
             5.81386;             0.17127;            -1.51893;            82.00000;            72.00000;            79.00000
            30.93030;            -4.54385;            -1.07052;            82.00000;            72.00000;            79.00000
            79.28776;            51.76418;             1.15926;           111.00000;           175.00000;            50.00000
            64.16012;             4.18817;            -0.16330;            82.00000;            72.00000;            79.00000
            72.14255;            43.16945;             0.82397;           111.00000;           175.00000;            50.00000
            78.50437;            44.05052;             0.98126;           111.00000;           175.00000;            50.00000
            15.13650;            -3.32847;            -1.38959;            82.00000;            72.00000;            79.00000
            75.16588;            47.67400;             0.98399;           111.00000;           175.00000;            50.00000
            69.29773;             9.15786;             0.05226;           111.00000;           175.00000;            50.00000
            73.45227;            57.48259;             1.15101;           111.00000;           175.00000;            50.00000
            20.16283;            -4.82140;            -1.31102;            82.00000;            72.00000;            79.00000
            11.16025;            -2.32849;            -1.45511;            82.00000;            72.00000;            79.00000
            22.79024;            -3.83241;            -1.23302;            82.00000;            72.00000;            79.00000
            71.97790;            20.03506;             0.33793;           111.00000;           175.00000;            50.00000
            27.12698;            -5.68617;            -1.17721;            82.00000;            72.00000;            79.00000
            73.36882;           -21.66972;            -0.50181;            82.00000;            72.00000;            79.00000
            14.63695;            -4.84604;            -1.43202;            82.00000;            72.00000;            79.00000
             7.47567;             1.42454;            -1.45716;            82.00000;            72.00000;            79.00000
            74.14951;           -23.28072;            -0.51831;            82.00000;            72.00000;            79.00000
            75.44791;           -17.81074;            -0.37582;            82.00000;            72.00000;            79.00000
            71.47476;           -25.49551;            -0.62288;            82.00000;            72.00000;            79.00000
            71.49496;           -40.97788;            -0.94532;            82.00000;            72.00000;            79.00000
            70.35579;            45.30429;             0.82947;           111.00000;           175.00000;            50.00000
            61.76540;           -17.81534;            -0.67456;            82.00000;            72.00000;            79.00000
            69.55149;           -13.82869;            -0.42144;            82.00000;            72.00000;            79.00000
            10.14162;            -2.83574;            -1.48779;            82.00000;            72.00000;            79.00000
            12.15500;            -2.32400;            -1.43341;            82.00000;            72.00000;            79.00000
            55.30906;            -2.45187;            -0.49495;            82.00000;            72.00000;            79.00000
            58.38844;           -28.71522;            -0.97523;            82.00000;            72.00000;            79.00000
            76.05464;            22.06053;             0.46918;           111.00000;           175.00000;            50.00000
            67.56865;           -24.33471;            -0.68391;            82.00000;            72.00000;            79.00000
            67.25130;            27.20868;             0.38438;           111.00000;           175.00000;            50.00000
            64.86747;           -32.21545;            -0.90704;            82.00000;            72.00000;            79.00000
            62.98098;           -13.91072;            -0.56658;            82.00000;            72.00000;            79.00000
            41.31229;            -4.81958;            -0.84976;            82.00000;            72.00000;            79.00000
            18.09687;            -2.82848;            -1.31452;            82.00000;            72.00000;            79.00000
            63.82011;           -15.81227;            -0.58800;            82.00000;            72.00000;            79.00000
            68.80234;            -4.85602;            -0.25068;            82.00000;            72.00000;            79.00000
            62.69815;            34.10395;             0.42901;           111.00000;           175.00000;            50.00000
            67.78636;           -24.83367;            -0.68951;            82.00000;            72.00000;            79.00000
            69.83642;            23.29274;             0.35904;           111.00000;           175.00000;            50.00000
            58.90046;            -4.64260;            -0.46225;            82.00000;            72.00000;            79.00000
